student_id,iq_test_marks,study_hours_per_day,extra_activity,time_spent_on_extra_activity_hrs,attended_academic_activity,courses_count,attendance_percentage,kan_marks,english_marks,maths_marks,chemistry_marks,biology_or_cs_marks,physics_marks,average_marks,capability_score,result,confidence
1059,85.5,2.95,No,1.3,No,1,93.5,100.0,97.8,100.0,100.0,67.5,82.5,91.3,0.7585,Pass,High
1060,57.7,1.95,No,0.0,Yes,4,78.1,68.4,82.0,71.7,56.1,72.4,66.0,69.4,0.5468,Fail,Medium
1061,76.3,1.06,No,0.2,No,2,69.4,82.0,64.8,44.1,70.9,88.7,33.4,64.0,0.5832,Pass,Medium
1062,86.8,1.33,Yes,5.2,No,8,80.6,100.0,100.0,65.4,72.5,78.6,84.3,83.5,0.7309,Pass,High
1063,49.3,0.21,No,1.3,No,3,69.4,17.9,23.4,33.0,44.2,50.7,37.8,34.5,0.3827,Fail,Low
1064,78.7,1.39,Yes,2.8,No,3,74.9,100.0,56.2,78.5,66.6,70.0,74.4,74.3,0.6674,Pass,High
1065,25.7,1.26,Yes,4.1,No,3,62.3,55.7,30.8,72.3,26.9,34.4,29.2,41.6,0.3335,Fail,Low
1066,85.2,1.34,No,1.5,No,3,63.0,89.1,72.1,79.3,61.5,90.8,79.4,78.7,0.6487,Pass,High
1067,81.1,1.22,Yes,3.4,No,3,79.7,76.0,66.9,97.5,93.9,95.4,85.8,85.9,0.6795,Pass,High
1068,76.8,1.62,No,0.5,No,2,89.1,53.6,90.4,94.9,69.8,60.9,81.5,75.2,0.6347,Pass,Medium
1069,56.2,1.12,No,0.0,No,3,56.5,65.1,26.3,44.2,47.0,47.6,59.8,48.3,0.4534,Fail,Low
1070,53.7,0.0,Yes,4.7,No,4,83.5,53.6,60.1,41.8,68.6,53.5,48.4,54.3,0.4624,Fail,Low
1071,63.4,0.0,Yes,3.6,No,1,55.3,60.6,42.2,43.7,62.4,56.5,50.8,52.7,0.486,Fail,Low
1072,100.0,0.99,No,0.0,No,5,74.3,70.9,80.4,78.4,77.0,81.4,97.0,80.9,0.73,Pass,High
1073,42.8,0.0,Yes,0.6,Yes,2,83.2,29.3,31.2,33.8,71.1,75.4,62.3,50.5,0.404,Fail,Low
1074,56.6,0.93,No,0.5,Yes,4,65.5,55.4,48.2,73.3,74.5,71.0,31.6,59.0,0.4778,Fail,Low
1075,85.6,1.63,Yes,6.2,No,2,68.7,83.2,80.3,100.0,91.4,73.2,83.1,85.2,0.7218,Pass,High
1076,62.1,0.17,Yes,0.5,Yes,3,55.4,44.3,69.2,43.1,92.7,48.3,46.0,57.3,0.5015,Fail,Low
1077,66.4,0.0,No,0.0,No,4,65.7,48.6,64.6,36.2,62.9,41.3,58.4,52.0,0.4691,Fail,Low
1078,96.8,1.22,Yes,4.1,Yes,4,79.2,87.1,87.9,100.0,91.6,76.0,76.9,86.6,0.7962,Pass,High
1079,61.7,0.21,No,0.4,No,2,70.9,60.4,47.2,45.1,53.9,48.0,54.8,51.6,0.4551,Fail,Low
1080,76.6,0.58,Yes,1.7,Yes,2,66.5,100.0,91.2,58.4,65.5,69.5,58.9,73.9,0.6218,Pass,Medium
1081,55.3,0.67,Yes,1.9,No,2,66.2,33.3,68.0,43.6,34.2,60.2,25.0,44.1,0.4787,Fail,Low
1082,72.8,1.18,Yes,5.7,No,1,76.4,67.3,84.4,47.0,74.9,65.4,71.9,68.5,0.6277,Pass,Medium
1083,55.6,0.8,No,0.3,Yes,1,74.8,31.9,59.1,56.6,36.5,50.9,39.1,45.7,0.4704,Fail,Low
1084,100.0,0.92,No,0.4,No,4,73.9,73.5,78.5,80.2,80.0,100.0,73.7,81.0,0.7259,Pass,High
1085,63.7,0.0,No,0.0,No,4,68.8,40.5,52.3,58.5,54.1,32.3,43.8,46.9,0.456,Fail,Low
1086,32.6,0.46,Yes,2.0,No,6,73.9,52.1,31.1,54.3,50.3,51.3,74.3,52.2,0.345,Fail,Low
1087,61.4,0.97,No,0.0,No,6,61.8,38.0,53.6,51.6,46.7,41.4,38.9,45.0,0.4862,Fail,Low
1088,69.6,1.29,Yes,3.4,Yes,4,76.7,67.5,58.8,85.1,82.3,74.3,82.8,75.1,0.6323,Pass,Medium
1089,35.6,2.4,No,0.7,No,2,65.0,44.0,36.9,28.8,48.4,38.0,76.3,45.4,0.4029,Fail,Low
1090,70.2,1.96,No,0.3,No,4,76.6,74.1,37.4,67.0,88.3,68.0,63.4,66.4,0.6016,Pass,Medium
1091,86.5,1.94,Yes,3.8,No,2,82.6,81.9,78.6,78.4,61.9,93.9,70.9,77.6,0.7506,Pass,High
1092,60.2,0.13,Yes,4.6,No,4,80.8,48.4,46.2,53.5,79.7,64.7,56.2,58.1,0.505,Fail,Low
1093,100.0,0.0,Yes,3.1,No,1,89.8,88.2,84.9,69.5,81.6,60.5,77.1,77.0,0.7388,Pass,High
1094,100.0,2.16,Yes,0.5,No,1,73.5,95.0,93.4,100.0,75.8,93.5,100.0,93.0,0.824,Pass,High
1095,79.1,1.57,Yes,2.6,Yes,0,77.5,66.5,70.8,82.1,71.9,73.1,81.4,74.3,0.6971,Pass,High
1096,66.1,0.0,No,0.0,No,4,69.1,59.2,57.1,43.6,54.5,59.6,74.4,58.1,0.4707,Fail,Low
1097,50.5,1.67,Yes,0.5,No,4,65.1,64.1,65.1,53.1,69.1,77.0,59.9,64.7,0.4978,Fail,Low
1098,64.1,0.0,Yes,4.1,No,2,68.1,45.0,78.6,29.9,53.3,61.7,58.4,54.5,0.5054,Fail,Low
1099,58.4,0.46,Yes,5.7,Yes,4,60.4,51.7,68.4,60.9,79.4,58.1,80.9,66.6,0.513,Fail,Medium
1100,69.6,0.0,No,1.5,No,1,74.2,63.3,44.3,64.4,79.5,56.5,56.1,60.7,0.4968,Fail,Low
1101,69.2,0.15,No,0.6,No,3,58.8,37.2,54.8,69.1,76.7,65.9,55.0,59.8,0.4868,Fail,Low
1102,93.9,0.32,No,0.0,No,3,72.8,48.3,85.2,84.2,75.0,82.7,73.3,74.8,0.656,Pass,High
1103,48.0,1.52,No,1.5,No,2,69.5,58.6,40.0,60.4,40.9,48.7,36.9,47.6,0.4398,Fail,Low
1104,57.3,0.88,No,0.0,No,2,63.3,63.3,25.7,71.5,52.8,64.5,46.2,54.0,0.4536,Fail,Low
1105,86.0,1.93,Yes,2.7,No,5,79.6,74.6,85.4,73.9,69.0,92.3,89.1,80.7,0.7451,Pass,High
1106,68.7,2.3,Yes,4.4,Yes,4,77.4,76.7,86.5,79.1,76.8,92.3,64.8,79.4,0.6806,Pass,High
1107,66.9,0.4,Yes,1.1,No,2,59.2,77.8,82.4,51.1,69.8,31.2,57.1,61.6,0.5258,Fail,Medium
1108,88.4,0.63,No,1.1,No,4,70.6,62.7,60.8,77.5,65.8,67.6,85.1,69.9,0.6402,Pass,Medium
1109,100.0,0.21,Yes,4.6,No,5,82.4,53.1,67.7,100.0,75.3,89.2,100.0,80.9,0.7506,Pass,High
1110,77.6,1.62,No,1.5,No,2,66.4,70.2,80.9,58.1,61.1,72.3,70.3,68.8,0.6192,Pass,Medium
1111,75.4,1.56,No,0.3,No,5,69.5,70.7,93.0,62.0,45.0,70.7,45.4,64.5,0.6069,Pass,Medium
1112,47.5,0.0,No,0.3,No,0,56.2,55.5,42.1,47.5,53.2,48.9,48.0,49.2,0.3419,Fail,Low
1113,80.5,0.0,Yes,0.9,Yes,2,59.4,77.2,73.7,100.0,89.3,53.5,65.8,76.6,0.6072,Pass,Medium
1114,81.8,1.58,Yes,4.1,No,2,81.8,82.9,46.1,100.0,91.8,90.5,70.0,80.2,0.7044,Pass,High
1115,92.8,1.09,No,0.9,No,2,76.2,74.0,66.0,41.1,52.7,71.2,86.2,65.2,0.6922,Pass,High
1116,71.1,1.37,No,0.0,No,0,77.7,60.6,60.6,65.2,84.8,59.2,81.8,68.7,0.5728,Fail,Medium
1117,81.0,0.75,No,0.4,No,5,67.2,94.2,77.1,57.5,70.1,70.6,64.8,72.4,0.598,Pass,Medium
1118,73.2,1.8,Yes,5.5,No,1,71.8,77.3,68.7,71.7,71.9,75.3,53.1,69.7,0.656,Pass,High
1119,73.2,1.66,Yes,2.7,No,1,79.1,50.4,82.3,74.8,73.4,76.2,67.6,70.8,0.6493,Pass,High
1120,55.7,1.99,No,0.5,No,1,73.4,58.2,40.0,55.6,58.1,53.0,56.0,53.5,0.5096,Fail,Low
1121,63.8,1.5,No,0.6,No,2,57.7,70.8,77.5,40.5,84.7,67.0,84.0,70.8,0.5195,Fail,Medium
1122,76.4,1.73,No,1.1,No,2,66.8,57.6,72.6,63.8,69.5,59.5,57.9,63.5,0.6169,Pass,Medium
1123,100.0,0.35,Yes,3.7,No,2,58.7,72.9,74.3,60.8,100.0,98.8,45.5,75.4,0.728,Pass,High
1124,52.4,0.86,Yes,0.9,No,7,71.8,44.6,49.6,60.9,75.2,51.5,59.7,56.9,0.4802,Fail,Low
1125,87.0,1.01,Yes,5.1,Yes,4,70.1,87.9,71.6,79.4,100.0,81.3,100.0,86.7,0.7204,Pass,High
1126,74.1,0.0,No,0.2,No,2,58.0,26.1,40.2,51.5,32.3,50.0,57.8,43.0,0.5056,Fail,Low
1127,76.1,1.17,No,1.3,No,3,70.1,64.3,60.3,45.8,73.2,64.2,65.4,62.2,0.5922,Pass,Medium
1128,65.5,2.36,Yes,1.9,Yes,4,74.2,82.6,70.9,55.6,68.9,88.1,64.3,71.7,0.655,Pass,High
1129,100.0,2.17,Yes,1.3,No,3,73.0,100.0,82.0,94.2,100.0,98.9,77.4,92.1,0.8285,Pass,High
1130,99.9,0.78,Yes,4.1,No,1,83.4,83.9,96.0,95.8,100.0,87.8,83.7,91.2,0.7733,Pass,High
1131,72.7,1.33,No,0.1,Yes,4,71.5,70.3,90.7,72.4,57.6,39.8,80.2,68.5,0.5994,Pass,Medium
1132,59.9,2.37,No,0.5,No,4,77.1,46.7,39.6,87.5,54.1,39.4,52.1,53.2,0.5612,Fail,Medium
1133,57.8,0.94,No,0.0,No,1,78.0,53.1,49.5,59.0,42.2,44.9,48.5,49.5,0.473,Fail,Low
1134,70.9,0.0,Yes,2.5,No,1,61.1,65.3,71.4,72.1,63.0,62.2,61.4,65.9,0.534,Fail,Medium
1135,90.1,0.0,Yes,1.6,Yes,2,67.2,68.3,74.7,85.3,62.8,79.8,82.9,75.6,0.6743,Pass,High
1136,88.6,1.7,Yes,4.9,Yes,5,79.4,90.8,100.0,94.2,73.4,99.5,79.5,89.6,0.7745,Pass,High
1137,66.6,1.6,No,0.0,No,1,81.1,59.4,63.3,61.1,71.3,70.6,84.8,68.4,0.5619,Fail,Medium
1138,58.1,1.51,No,0.9,No,1,66.2,70.7,68.7,55.8,68.9,54.6,62.1,63.5,0.4938,Fail,Low
1139,60.7,2.69,No,0.5,No,2,75.8,69.6,70.1,80.9,50.7,66.1,57.9,65.9,0.5782,Pass,Medium
1140,44.9,1.39,Yes,4.6,Yes,7,85.1,65.5,58.6,53.9,89.6,45.6,55.3,61.4,0.5042,Fail,Low
1141,48.4,0.0,Yes,3.3,No,3,57.9,33.5,48.6,64.2,44.8,39.3,39.9,45.1,0.4003,Fail,Low
1142,57.8,0.92,No,0.0,No,1,74.0,42.1,37.2,49.1,49.8,44.7,72.2,49.2,0.468,Fail,Low
1143,72.2,0.43,Yes,1.9,No,4,80.8,72.9,94.6,67.0,86.2,68.3,62.6,75.3,0.5853,Pass,Medium
1144,68.5,0.07,Yes,3.6,No,4,71.4,73.1,73.9,81.9,67.0,59.2,75.5,71.8,0.5399,Fail,Medium
1145,60.6,1.37,No,0.0,No,1,71.7,53.6,46.3,41.8,64.4,72.1,62.4,56.8,0.505,Fail,Low
1146,75.3,1.33,No,0.5,No,5,77.4,74.5,80.8,71.2,79.8,71.6,56.0,72.3,0.6032,Pass,Medium
1147,33.0,0.55,No,0.0,No,4,68.0,5.7,32.9,20.9,42.0,32.6,38.8,28.8,0.2985,Fail,Low
1148,48.4,0.0,Yes,4.9,No,1,57.8,38.9,39.2,42.3,45.1,64.4,31.8,43.6,0.4017,Fail,Low
1149,70.1,1.29,No,0.4,No,1,76.1,36.3,61.3,76.6,73.3,63.4,75.4,64.4,0.5634,Fail,Medium
1150,57.4,0.92,No,1.3,No,6,69.7,43.6,43.0,50.2,54.9,70.2,56.2,53.0,0.4708,Fail,Low
1151,48.1,1.3,No,1.0,No,2,67.2,45.6,33.1,71.4,41.0,55.3,56.1,50.4,0.4258,Fail,Low
1152,81.6,0.97,No,0.0,No,3,75.3,39.3,80.8,75.6,82.1,55.5,47.0,63.4,0.6171,Pass,Medium
1153,76.6,0.45,No,0.2,No,3,78.9,54.2,67.7,87.4,55.6,78.9,64.0,68.0,0.5652,Fail,Medium
1154,44.5,0.23,No,1.4,No,2,64.8,24.1,50.3,50.3,50.1,34.7,34.3,40.6,0.3493,Fail,Low
1155,56.5,1.32,No,1.5,Yes,3,79.4,62.1,53.7,55.1,26.8,57.5,35.6,48.5,0.5119,Fail,Low
1156,59.8,0.99,Yes,4.9,Yes,4,62.3,56.8,63.9,54.0,59.3,57.1,67.8,59.8,0.5478,Fail,Medium
1157,40.2,1.01,Yes,1.9,No,2,82.1,45.7,32.6,49.7,34.1,50.5,47.9,43.4,0.421,Fail,Low
1158,83.4,1.0,Yes,1.2,Yes,5,65.2,79.7,100.0,92.0,88.3,93.6,53.4,84.5,0.6849,Pass,High
1159,33.5,1.28,No,0.0,No,2,62.6,42.7,52.1,59.3,49.1,34.5,18.7,42.7,0.3301,Fail,Low
1160,86.8,1.72,No,1.1,No,3,81.6,73.7,55.8,83.1,85.0,65.1,74.2,72.8,0.6949,Pass,High
1161,78.0,3.16,Yes,3.6,Yes,0,81.5,80.5,80.3,77.0,85.9,85.9,83.4,82.2,0.7765,Pass,High
1162,50.0,0.65,Yes,4.4,No,2,73.1,29.6,59.6,89.4,55.0,70.0,56.0,59.9,0.4591,Fail,Low
1163,87.5,1.3,No,0.2,No,2,88.5,89.8,86.2,53.7,87.5,88.0,72.3,79.6,0.6815,Pass,High
1164,58.8,1.47,Yes,1.9,No,6,70.2,65.4,46.9,59.9,75.2,82.8,20.2,58.4,0.5488,Fail,Medium
1165,76.6,0.86,Yes,2.3,Yes,3,72.0,79.0,58.5,64.2,85.0,73.4,92.4,75.4,0.6441,Pass,High
1166,49.6,1.28,No,1.4,No,5,74.6,62.1,51.3,33.2,62.2,54.4,41.7,50.8,0.446,Fail,Low
1167,63.1,2.1,No,1.0,No,2,74.7,70.9,59.3,35.9,71.6,61.6,65.6,60.8,0.5633,Fail,Medium
1168,63.6,1.73,No,0.6,No,3,74.6,65.2,68.1,51.4,53.2,32.7,79.6,58.4,0.548,Fail,Medium
1169,61.8,0.94,Yes,4.2,Yes,6,72.8,49.1,67.6,63.7,72.7,61.8,65.2,63.4,0.5686,Fail,Medium
1170,21.4,1.66,Yes,0.5,Yes,2,76.6,63.8,35.4,42.0,26.7,42.7,65.7,46.0,0.3517,Fail,Low
1171,80.7,1.55,No,0.0,Yes,3,77.4,63.7,68.5,69.4,93.2,69.8,81.6,74.4,0.6629,Pass,High
1172,59.9,1.25,No,1.0,No,3,82.5,65.6,43.2,71.8,55.7,45.1,52.3,55.6,0.5107,Fail,Low
1173,60.6,3.14,No,0.8,No,4,82.6,77.2,65.9,42.6,77.1,81.9,65.1,68.3,0.6102,Pass,Medium
1174,53.9,0.21,Yes,2.7,No,3,58.0,48.4,49.1,38.8,45.8,45.8,42.4,45.1,0.4424,Fail,Low
1175,37.5,1.63,No,0.6,No,4,66.8,45.7,64.9,37.8,51.5,58.5,56.5,52.5,0.3798,Fail,Low
1176,67.9,0.0,Yes,2.7,No,3,63.9,83.9,60.0,58.3,52.7,63.1,28.4,57.7,0.5218,Fail,Medium
1177,59.1,3.29,No,0.4,No,3,77.3,94.3,82.8,77.7,50.7,85.8,69.9,76.9,0.6012,Pass,Medium
1178,100.0,0.57,Yes,6.8,No,6,69.2,83.8,100.0,82.6,80.4,93.7,92.7,88.9,0.7622,Pass,High
1179,59.1,2.78,No,0.4,No,4,84.6,68.5,87.1,54.1,74.4,52.8,59.5,66.1,0.5842,Pass,Medium
1180,56.9,0.0,No,0.0,No,7,63.1,41.4,26.7,44.2,22.9,41.4,26.3,33.8,0.4132,Fail,Low
1181,60.1,2.26,No,0.6,No,5,74.2,40.5,67.7,72.4,75.2,61.0,78.0,65.8,0.5556,Fail,Medium
1182,68.5,1.04,No,1.4,No,3,78.0,63.0,47.9,63.8,66.4,75.1,64.4,63.4,0.5482,Fail,Medium
1183,94.2,1.14,No,0.4,No,3,78.3,85.4,97.6,85.2,80.8,96.1,86.1,88.5,0.7052,Pass,High
1184,91.1,1.4,Yes,3.2,No,3,78.8,94.6,77.2,100.0,80.2,78.3,86.0,86.0,0.7472,Pass,High
1185,28.5,0.67,No,0.0,No,2,79.0,38.2,71.8,25.3,49.3,20.8,23.6,38.2,0.286,Fail,Low
1186,73.6,0.94,No,0.1,No,5,61.2,76.6,49.1,66.2,63.4,80.3,72.5,68.0,0.5563,Fail,Medium
1187,36.4,2.5,No,0.6,No,5,64.1,55.5,49.8,47.9,62.6,55.7,47.2,53.1,0.4152,Fail,Low
1188,80.0,0.33,Yes,2.1,No,0,75.3,83.2,92.9,57.9,70.3,54.3,72.6,71.9,0.617,Pass,Medium
1189,42.3,3.12,No,0.9,No,2,67.2,60.6,29.1,55.3,51.1,58.0,51.9,51.0,0.4818,Fail,Low
1190,73.3,1.25,No,1.5,No,5,63.3,69.4,81.3,58.2,71.0,77.0,73.9,71.8,0.5756,Fail,Medium
1191,44.7,0.33,No,1.5,No,2,62.5,42.9,42.6,35.5,24.4,12.9,29.1,31.2,0.3535,Fail,Low
1192,64.3,1.51,Yes,2.3,No,1,80.2,71.9,79.1,74.5,40.1,91.7,77.9,72.5,0.5885,Pass,Medium
1193,62.5,0.87,No,0.5,No,1,78.2,44.2,47.3,47.1,70.1,54.3,54.3,52.9,0.4992,Fail,Low
1194,94.9,0.86,No,0.0,No,0,86.8,70.1,70.8,63.3,65.4,70.8,72.6,68.8,0.6992,Pass,High
1195,25.3,0.95,Yes,3.2,No,8,83.8,46.3,50.6,65.4,56.0,39.9,30.6,48.1,0.3411,Fail,Low
1196,58.6,1.93,Yes,4.1,No,5,85.2,44.6,45.2,69.2,83.6,54.8,70.4,61.3,0.5898,Pass,Medium
1197,97.4,2.05,No,0.0,No,2,74.6,77.4,100.0,72.6,79.4,99.5,87.7,86.1,0.764,Pass,High
1198,93.2,1.29,No,0.6,No,2,73.8,98.2,72.8,67.7,100.0,67.8,83.0,81.6,0.7015,Pass,High
1199,82.1,0.36,No,0.6,No,3,82.0,58.1,61.0,67.4,65.3,52.4,84.5,64.8,0.5978,Pass,Medium
1200,75.3,1.26,Yes,1.7,No,1,63.5,51.7,65.8,57.6,75.2,57.0,69.9,62.9,0.6238,Pass,Medium
1201,77.0,0.0,No,0.1,No,2,69.9,45.9,28.7,36.1,46.9,58.0,58.6,45.7,0.5346,Fail,Medium
1202,79.6,1.81,No,0.7,No,6,81.9,65.3,77.4,62.2,55.3,68.6,74.3,67.2,0.6592,Pass,High
1203,68.3,0.52,No,0.5,No,6,65.1,78.6,56.3,72.8,67.6,56.8,70.6,67.1,0.5096,Fail,Low
1204,60.0,0.0,No,0.0,No,4,75.6,58.4,41.8,41.9,41.2,59.6,18.9,43.6,0.4406,Fail,Low
1205,55.6,0.78,Yes,2.8,No,3,71.8,57.2,39.0,55.5,64.8,29.2,65.3,51.8,0.4952,Fail,Low
1206,66.7,1.17,No,0.0,No,5,56.5,37.1,54.9,68.7,80.7,66.9,67.0,62.5,0.5214,Fail,Medium
1207,61.9,1.58,No,0.2,No,6,66.4,69.3,76.5,51.9,74.6,45.6,69.5,64.6,0.5248,Fail,Medium
1208,55.8,2.98,No,0.1,No,4,88.2,69.7,49.2,66.9,45.4,65.2,58.3,59.1,0.5772,Pass,Medium
1209,72.5,0.55,No,0.0,Yes,1,71.9,74.7,74.5,88.4,75.4,62.6,82.1,76.3,0.5556,Fail,Medium
1210,67.7,0.99,Yes,0.5,No,5,76.6,79.8,68.6,82.9,68.8,69.6,78.1,74.6,0.5798,Pass,Medium
1211,42.9,2.68,Yes,5.6,Yes,4,67.9,56.0,74.5,77.2,75.8,69.0,51.4,67.3,0.5383,Fail,Medium
1212,53.4,1.15,Yes,2.2,Yes,6,81.5,51.8,46.7,65.2,37.6,65.7,70.3,56.2,0.5324,Fail,Medium
1213,77.3,1.17,Yes,4.3,No,4,74.1,87.8,57.3,61.2,84.9,100.0,84.0,79.2,0.6522,Pass,High
1214,59.1,1.53,No,0.4,No,3,78.1,87.1,53.5,61.7,70.4,54.3,51.4,63.1,0.514,Fail,Medium
1215,89.6,0.99,No,0.0,No,3,91.1,78.8,70.7,68.3,81.2,83.3,71.2,75.6,0.6819,Pass,High
1216,64.9,1.4,No,0.3,No,6,58.1,56.3,36.9,57.7,53.7,46.8,39.2,48.4,0.5258,Fail,Medium
1217,80.2,0.49,No,0.3,No,1,55.2,72.3,95.8,42.3,71.3,81.5,54.4,69.6,0.5629,Fail,Medium
1218,84.4,1.04,Yes,0.5,No,3,82.8,45.8,85.2,80.5,75.3,57.2,79.7,70.6,0.6862,Pass,High
1219,77.6,1.96,No,0.0,No,2,72.6,85.6,81.7,54.2,73.4,89.7,83.2,78.0,0.6387,Pass,Medium
1220,90.1,0.0,No,1.5,No,3,65.3,67.1,73.7,73.9,85.8,47.3,86.5,72.4,0.6134,Pass,Medium
1221,23.7,2.17,No,0.2,No,3,72.3,47.4,36.3,32.9,15.2,43.7,29.1,34.1,0.3272,Fail,Low
1222,79.1,0.24,No,0.9,No,1,79.3,56.2,37.0,55.0,46.8,63.9,64.2,53.8,0.5694,Fail,Medium
1223,69.5,1.59,Yes,5.9,No,3,69.2,68.0,58.6,65.7,69.0,55.6,82.6,66.6,0.6242,Pass,Medium
1224,2.0,2.56,No,0.3,No,4,80.8,33.4,21.1,56.0,18.0,11.0,2.1,23.6,0.2266,Fail,Low
1225,50.5,1.71,No,0.0,No,2,78.1,50.2,38.9,69.1,59.7,38.2,53.2,51.5,0.4691,Fail,Low
1226,56.3,2.59,No,0.8,No,0,75.4,26.9,56.2,75.6,72.8,60.9,47.0,56.6,0.5447,Fail,Medium
1227,57.1,1.16,Yes,0.6,Yes,3,78.6,63.2,57.2,54.6,71.7,55.2,71.2,62.2,0.5444,Fail,Medium
1228,69.4,1.24,No,0.4,No,4,69.7,57.7,53.9,31.6,67.7,61.0,54.8,54.4,0.5541,Fail,Medium
1229,49.8,2.04,No,0.8,No,2,69.2,58.2,56.3,53.2,30.0,25.9,46.7,45.1,0.4745,Fail,Low
1230,67.5,0.8,No,0.0,No,2,79.4,45.4,70.6,28.1,63.6,42.8,78.5,54.8,0.5269,Fail,Medium
1231,61.2,1.28,No,0.0,No,2,66.2,69.5,54.8,49.6,60.1,44.3,55.6,55.6,0.4999,Fail,Low
1232,94.3,0.62,Yes,0.5,No,8,71.3,83.3,87.0,100.0,53.7,100.0,71.3,82.6,0.7194,Pass,High
1233,57.2,0.8,Yes,4.6,No,4,66.6,45.6,47.2,69.2,50.0,38.5,60.4,51.8,0.5063,Fail,Low
1234,62.5,0.0,Yes,0.9,No,2,65.6,71.4,73.8,40.0,75.5,54.4,51.8,61.2,0.4854,Fail,Low
1235,68.9,2.41,No,1.0,No,3,93.2,69.7,61.1,55.5,74.7,91.1,62.1,69.0,0.6334,Pass,Medium
1236,67.9,0.0,Yes,3.5,No,8,86.4,57.0,62.4,96.1,56.0,64.2,61.9,66.3,0.5526,Fail,Medium
1237,77.9,2.07,Yes,8.0,Yes,1,81.6,100.0,83.5,93.5,74.4,73.7,64.3,81.6,0.7337,Pass,High
1238,67.4,0.0,No,0.6,No,4,69.1,42.5,64.8,76.5,60.3,60.9,30.1,55.8,0.48,Fail,Low
1239,59.4,2.22,No,1.4,Yes,1,84.4,66.0,79.9,67.8,61.4,56.0,69.3,66.7,0.5766,Fail,Medium
1240,76.1,0.47,No,0.2,No,1,64.3,50.4,60.3,62.3,66.0,61.7,77.5,63.0,0.5461,Fail,Medium
1241,52.2,1.57,No,0.0,No,3,83.8,62.1,61.5,69.1,64.4,41.7,43.4,57.0,0.4792,Fail,Low
1242,66.5,0.56,Yes,5.0,No,6,74.1,54.3,88.2,60.3,54.7,61.2,40.0,59.8,0.5611,Fail,Medium
1243,82.9,1.86,Yes,5.6,Yes,2,70.1,73.8,63.9,67.2,100.0,86.0,100.0,81.8,0.737,Pass,High
1244,44.9,0.0,Yes,4.6,No,2,72.8,39.5,49.3,25.4,62.9,26.1,36.9,40.0,0.3962,Fail,Low
1245,72.3,1.41,No,0.1,Yes,4,60.2,82.6,68.0,41.1,87.1,76.1,67.3,70.4,0.5898,Pass,Medium
1246,87.3,0.32,Yes,4.1,No,3,71.8,98.4,71.5,75.8,67.8,75.7,89.4,79.8,0.6656,Pass,High
1247,91.6,1.46,Yes,2.3,No,3,68.1,91.9,83.7,61.5,92.7,93.0,66.2,81.5,0.7402,Pass,High
1248,62.1,1.72,No,0.0,No,3,90.3,65.5,58.9,23.5,54.2,40.0,39.1,46.9,0.5526,Fail,Medium
1249,99.8,0.65,No,0.4,No,5,74.1,76.3,91.1,81.1,84.7,88.4,87.1,84.8,0.7126,Pass,High
1250,81.2,0.23,Yes,4.5,No,2,82.4,78.4,80.5,62.8,79.0,70.0,78.6,74.9,0.6348,Pass,Medium
1251,82.3,1.08,No,0.4,No,3,75.6,51.0,69.8,93.9,81.9,60.6,84.3,73.6,0.6282,Pass,Medium
1252,78.6,1.43,No,0.0,No,1,67.4,76.6,69.9,77.3,85.0,67.9,100.0,79.4,0.6117,Pass,Medium
1253,64.6,0.98,Yes,8.1,No,4,68.8,76.7,64.6,80.2,60.8,43.9,71.0,66.2,0.5706,Fail,Medium
1254,84.8,0.95,No,1.0,No,3,63.1,62.4,84.0,71.1,91.3,94.9,71.1,79.1,0.6256,Pass,Medium
1255,59.8,1.36,Yes,1.2,No,2,69.9,46.9,56.3,58.5,68.5,71.9,59.7,60.3,0.5422,Fail,Medium
1256,96.3,0.47,Yes,4.9,No,1,71.5,84.9,89.6,70.5,79.5,82.5,78.2,80.9,0.7263,Pass,High
1257,78.9,0.0,Yes,2.9,No,2,73.4,50.4,100.0,83.0,55.0,66.0,79.6,72.3,0.5966,Pass,Medium
1258,81.5,0.0,No,0.0,No,3,73.8,55.9,45.6,51.4,61.2,78.2,90.9,63.9,0.5665,Fail,Medium
1259,73.9,3.31,No,0.4,No,3,86.8,80.8,67.1,73.6,63.7,68.2,69.0,70.4,0.7005,Pass,High
1260,78.9,0.68,No,0.1,No,3,73.7,79.2,74.6,68.6,83.4,60.3,42.9,68.2,0.5851,Pass,Medium
1261,95.6,0.15,Yes,0.5,No,5,81.6,86.6,72.3,78.2,82.9,100.0,83.5,83.9,0.7102,Pass,High
1262,81.5,1.97,Yes,2.6,No,6,80.7,94.0,83.5,75.8,76.0,91.5,93.8,85.8,0.7222,Pass,High
1263,78.7,0.77,No,0.3,No,0,64.0,69.1,70.2,73.4,41.5,81.3,75.6,68.5,0.5754,Fail,Medium
1264,54.7,0.0,No,0.5,No,5,67.7,53.2,38.1,43.2,14.6,36.6,45.2,38.5,0.4034,Fail,Low
1265,45.3,0.89,No,0.0,No,3,72.5,52.1,49.3,35.7,46.4,60.1,61.3,50.8,0.3925,Fail,Low
1266,59.3,2.78,No,1.2,Yes,5,82.8,91.5,58.9,46.3,87.2,77.9,60.3,70.4,0.6068,Pass,Medium
1267,100.0,1.64,No,0.1,No,5,86.4,80.6,100.0,100.0,90.5,100.0,88.0,93.2,0.7749,Pass,High
